ds,y,volume,rsi,ema_9,ema_21,macd,macd_signal
2022-06-13,103.67,99277742,46.23272403031654,114.63998299986022,116.86134046358104,-3.0954317031532383,-3.3307826763428787
2022-06-14,102.31,69728761,48.191626929604794,112.1739863998882,115.53849133052822,-3.894093141970501,-3.443444769468403
2022-06-15,107.67,85011060,50.857657588592666,111.27318911991057,114.82317393684383,-4.047869561078386,-3.5643297277904
2022-06-16,103.66,82186301,42.85136072777735,109.75055129592846,113.80833994258529,-4.442106133757449,-3.73988500898381
2022-06-17,106.22,99772147,41.140622518659676,109.04444103674277,113.11849085689572,-4.496142125072865,-3.8911364322016206
2022-06-21,108.68,70901245,37.9322615758185,108.97155282939423,112.71499168808701,-4.291000612569874,-3.9711092682752716
2022-06-22,108.95,60040131,36.32752104449409,108.96724226351539,112.37271971644273,-4.059838451918566,-3.988855105003931
2022-06-23,112.44,64345300,35.86338171356883,109.66179381081231,112.37883610585702,-3.5540579733237507,-3.901895678667895
2022-06-24,116.46,69867618,43.74601826290083,111.02143504864986,112.74985100532456,-2.796605370740096,-3.680837617082335
2022-06-27,113.22,62133240,37.92023386928377,111.4611480389199,112.79259182302232,-2.4297509912715185,-3.430620291920172
2022-06-28,107.4,75172028,34.9768875192604,110.64891843113593,112.30235620274756,-2.578913503183358,-3.2602789341728093
2022-06-29,108.92,66375341,38.124757845796196,110.30313474490875,111.99486927522506,-2.5451358301435505,-3.1172503133669576
2022-06-30,106.21,97679401,39.91886409736308,109.484507795927,111.4689720683864,-2.705849780552313,-3.034970206804029
2022-07-01,109.56,73021171,49.902491874322855,109.49960623674161,111.29542915307854,-2.5336929065927762,-2.9347147467617787
2022-07-05,113.5,76684414,61.14259805032872,110.2996849893933,111.49584468461686,-2.055636177347054,-2.7588990328788343
2022-07-06,114.33,66958884,63.790729692519506,111.10574799151465,111.75349516783349,-1.5914534273414631,-2.52540991177136
2022-07-07,116.33,57872323,60.76578816509199,112.15059839321172,112.1695410616668,-1.050097102666527,-2.2303473499503936
2022-07-08,115.54,45719694,66.05405405405406,112.82847871456939,112.4759464196971,-0.6770105565232996,-1.919679991264975
2022-07-11,111.75,53540019,57.23253989013864,112.61278297165552,112.40995129063371,-0.679327244798273,-1.6716094419716347
2022-07-12,109.22,54280257,50.70496083550913,111.93422637732442,112.11995571875792,-0.8752240547595989,-1.5123323645292277
2022-07-13,110.4,61353812,51.849018107625604,111.62738110185954,111.96359610796173,-0.9245993439913036,-1.394785760421643
2022-07-14,110.63,51163140,47.48261474269819,111.42790488148765,111.84236009814703,-0.9343993643980184,-1.302708481216918
2022-07-15,113.55,84317816,45.824964131994264,111.85232390519013,111.99760008922458,-0.6984945443246744,-1.1818656938384695
2022-07-18,113.76,59115419,50.8485229415462,112.2338591241521,112.15781826293143,-0.48895664205268474,-1.0432838834813127
2022-07-19,118.21,60990043,67.75041050903118,113.42908729932168,112.70801660266494,0.03576914054848146,-0.8274732786753539
2022-07-20,122.77,71268322,70.67781427291727,115.29726983945736,113.62274236605903,0.810232142409248,-0.4999321944584336
